ppin,name,address,city,state,zip,latitude,longitude,gradeRange,enrollment,phone,type
A9702920,HOLY FAMILY SPECIALIZED LEARNING,100 ENGER AVE,PITTSBURGH,PA,15214,40.496110,-80.039131,,41,4125860160,private
A9702988,NORTHERN DAUPHIN CHRISTIAN SCHOOL,1072 STATE ROUTE 25,MILLERSBURG,PA,17061,40.560540,-76.922191,,128,7176921940,private
A9703089,TIDINGS OF PEACE CHRISTIAN SCHOOL,220 N EBERTS LN,YORK,PA,17403,39.973716,-76.707581,,54,7178434562,private
A9703144,CHRISTIAN ACADEMY OF MYRTLE BEACH,291 RONALD MCNAIR BLVD,MYRTLE BEACH,SC,29579,33.737500,-78.941511,,527,8432366222,private
A9703166,PALMETTO CHRISTIAN ACADEMY,361 EGYPT RD,MOUNT PLEASANT,SC,29464,32.849490,-79.856781,,605,8438819967,private
A9703177,TRINITY COLLEGIATE SCHOOL,5001 HOFFMEYER RD,DARLINGTON,SC,29532,34.240085,-79.934982,,405,8433959124,private
A9703180,BLACK HILLS CHRISTIAN ACADEMY,630 S 32ND ST,SPEARFISH,SD,57783,44.471370,-103.805901,,144,6057221276,private
A9703182,GREAT PLAINS LUTHERAN HIGH SCHOOL,1200 LUTHER LN NE,WATERTOWN,SD,57201,44.916401,-97.105116,,133,6058860672,private
A9703211,TRINITAS CLASSICAL ACADEMY,810 DEL RIO PIKE,FRANKLIN,TN,37064,35.931490,-86.883331,,85,6157908556,private
A9703215,SAILAWAY LEARNING & ACADEMY,106 ARMOUR RD,KINGSTON,TN,37763,35.880960,-84.506811,,750,8653767005,private
A9703217,CHRIST CLASSICAL ACADEMY,1005 US HIGHWAY 51 BYP W,DYERSBURG,TN,38024,36.056330,-89.399541,,119,7312853727,private
A9703228,NEW HEIGHTS SCHOOL TN CHILDRENS HOME WEST,425 FRANK LATHAM RD,PINSON,TN,38366,35.494070,-88.642051,,10,7319836097,private
A9703246,MARYVILLE CHRISTIAN SCHOOL,2525 MORGANTON RD,MARYVILLE,TN,37801,35.735430,-84.024261,,284,8656813205,private
A9703262,TENNESSEE AVENUE CHRISTIAN ACADEMY,806 TENNESSEE AVE,BRISTOL,TN,37620,36.585760,-82.174846,,136,4239894346,private
A9703279,ANNAPOLIS CHRISTIAN ACADEMY,3875 S STAPLES ST,CORPUS CHRISTI,TX,78411,27.735750,-97.387021,,264,3619916004,private
A9703281,THE ATONEMENT CATHOLIC ACADEMY,15415 RED ROBIN RD,SAN ANTONIO,TX,78255,29.587860,-98.644321,,302,2106952240,private
A9703295,ALPHA OMEGA ACADEMY,3891 ST HWY W,HUNTSVILLE,TX,77340,30.699960,-95.611971,,442,9364388833,private
A9703297,CHRISTIAN COMMUNITY SCHOOL,PO BOX 51,PAMPA,TX,79066,35.554628,-100.976964,,34,8066653393,private
A9703300,CORNERSTONE CHRISTIAN SCHOOLS,17702 NW MILITARY HWY,SAN ANTONIO,TX,78257,29.607107,-98.566944,,1528,2109799203,private
A9703305,CYPRESS CHRISTIAN SCHOOL,11123 CYPRESS N HOUSTON RD,HOUSTON,TX,77065,29.951977,-95.587640,,687,2814698829,private
A9703330,HARVEST CHRISTIAN ACADEMY,225 KELLER PARKWAY,KELLER,TX,76248,32.936553,-97.250085,,237,8174851660,private
A9703331,HERITAGE CHRISTIAN ACADEMY ROCKWALL,1408 S GOLIAD ST,ROCKWALL,TX,75087,32.915000,-96.455011,,335,9727723003,private
A9703332,HILL COUNTRY CHRISTIAN SCHOOL OF AUSTIN,12124 RANCH RD 620 N,AUSTIN,TX,78750,30.464406,-97.819252,,560,5123317036,private
A9703340,JOYFUL SOUND CHRISTIAN ACADEMY,20721 BALDWIN LN,PORTER,TX,77365,30.114807,-95.255221,,16,2813545678,private
A9703351,BROWN COUNTY CHRISTIAN SCHOOL,901 CC WOODSON RD,BROWNWOOD,TX,76802,31.728433,-98.968760,,33,3256412223,private
A9703355,LUTHERAN HIGH SCHOOL OF SAN ANTONIO,18104 BABCOCK RD,SAN ANTONIO,TX,78255,29.613580,-98.630361,,106,2106944962,private
A9703399,DEVEREUX SCHOOL,1150 DEVEREUX DR,LEAGUE CITY,TX,77573,29.506876,-95.106176,,40,2813165492,private
A9703416,COPPER HILLS YOUTH CENTER,5899 W RIVENDELL DR,WEST JORDAN,UT,84081,40.589010,-112.031581,,98,8013047171,private
A9703426,GRACE CHRISTIAN SCHOOL,104 KOCHER DR,BENNINGTON,VT,05201,42.895404,-73.198271,,134,8024472233,private
A9703437,SHARON ACADEMY,PO BOX 207,SHARON,VT,50650,43.789370,-72.483031,,138,8027632500,private
A9703445,UNITED CHRISTIAN ACADEMY,65 SCHOOL ST,NEWPORT,VT,05855,44.935640,-72.212751,,59,8023343112,private
A9703453,CALVARY CHRISTIAN SCHOOL,4345 INN ST,TRIANGLE,VA,22172,38.554670,-77.339681,,78,7032212016,private
A9703478,MOUNTAIN VIEW CHRISTIAN ACADEMY,153 NARROW LN,WINCHESTER,VA,22602,39.114686,-78.203824,,184,5408681231,private
A9703498,SUMMIT CHRISTIAN ACADEMY,4209 BIG BETHEL RD,YORKTOWN,VA,23693,37.091640,-76.438081,,231,7578677005,private
A9703503,WAKEFIELD COUNTY DAY SCHOOL,PO BOX 739,FLINT HILL,VA,22627,38.792920,-78.105189,,165,5406358555,private
A9703521,ACADEMY SCHOOLS,14601 INTERURBAN AVE S,TUKWILA,WA,98168,47.472440,-122.255611,,43,2065880860,private
A9703535,YELLOW WOOD ACADEMY,9655 SE 36TH ST STE 101,MERCER ISLAND,WA,98040,47.576750,-122.209381,,115,2062361095,private
A9703536,EXPLORATIONS ACADEMY,1701 ELLIS ST STE 215,BELLINGHAM,WA,98225,48.752790,-122.472631,,40,3606718085,private
A9703550,HOLY NAMES ACADEMY,728 21ST AVE E,SEATTLE,WA,98112,47.626450,-122.304311,,614,2063234272,private
A9703570,NEW HORIZON SCHOOL,1111 S CARR RD,RENTON,WA,98055,47.441917,-122.204104,,57,1425226371,private
A9703614,COVENANT SCHOOL,2400 JOHNSTOWN RD,HUNTINGTON,WV,25701,38.399920,-82.455551,,199,3047816705,private
A9703616,HERITAGE CHRISTIAN SCHOOL,225 NEWTON AVE,BRIDGEPORT,WV,26330,39.281670,-80.254101,,191,3048421740,private
A9703621,MT TABOR CHRISTIAN SCHOOL,262 MOUNT TABOR RD,BECKLEY,WV,25801,37.794502,-81.231980,,17,3042529739,private
A9703622,GOOD SHEPHERD CHRISTIAN ACADEMY,312 WILSON ST,ELKINS,WV,26241,38.925423,-79.857494,,21,3046369290,private
A9703630,TRINITY CHRISTIAN SCHOOL,200 TRINITY WAY,MORGANTOWN,WV,26505,39.621234,-79.916194,,306,3042914659,private
A9703657,FOND DU LAC CHRISTIAN SCHOOL,720 RIENZI RD,FOND DU LAC,WI,54935,43.761750,-88.419131,,94,9209242177,private
A9703707,TORAH ACADEMY OF MILWAUKEE,6800 N GREEN BAY AVE,GLENDALE,WI,53209,43.141180,-87.932881,,36,4143526789,private
A9703709,YOUTH INITIATIVE HIGH SCHOOL,500 E JEFFERSON ST,VIROQUA,WI,54665,43.553320,-90.890031,,74,6086383466,private
A9703814,CHILDREN'S  CENTER  FOR NEURODEVELOPMENTAL STUDIES,5430 W GLENN DR,GLENDALE,AZ,85301,33.540250,-112.176361,,48,6235126211,private
A9704109,CALVARY CHRISTIAN SCHOOL,15 REDWING DR,WINCHESTER,KY,40391,37.993180,-84.210721,,251,8597440817,private
A9704206,IMMANUEL CHRISTIAN ACADEMY,130 N MAIN ST,MONTICELLO,KY,42633,36.830800,-84.847341,,59,6063488220,private
A9705250,AMERICAN HERITAGE SCHOOL - BOCA/DELRAY PALM BEACH,6200 LINTON BLVD,DELRAY BEACH,FL,33484,26.437190,-80.140421,,1840,9548152275,private
A9705653,PARSONS CHRISTIAN ACADEMY,5705 FORT CAROLINE RD,JACKSONVILLE,FL,32277,30.365590,-81.603401,,359,9045164578,private
A9705746,FIELDS OF ART CHRISTIAN ACADEMY,11647 HARTS RD,JACKSONVILLE,FL,32218,30.376410,-81.654021,,70,9047138260,private
A9705759,PETER PAN CHILDCARE & LEARNING CENTER,2500 SW 107TH AVE # 17,MIAMI,FL,33165,25.745740,-80.368281,,33,3052277707,private
A9705958,WINDSOR LEARNING ACADEMY,6337 MEMORIAL HWY,TAMPA,FL,33615,27.992490,-82.576971,,61,8138853424,private
A9706423,DBA:CLARKE SCHOOL BOSTON,1 WHITMAN RD,CANTON,MA,02021,42.171551,-71.105700,PK-PK,20,7818213499,private
A9707052,GREENWOOD LABORATORY SCHOOL,901 S NATIONAL AVE,SPRINGFIELD,MO,65897,37.202372,-93.279524,,396,4178365124,private
A9707976,HILLCREST SCHOOL,2800 N A ST,MIDLAND,TX,79705,32.024620,-102.090151,,111,4325707444,private
A9708006,EAGLE HEIGHTS CHRISTIAN ACADEMY,3005 PEARLAND PKWY,PEARLAND,TX,77581,29.553170,-95.264451,,108,2814856330,private
A9708111,SUFFOLK CHRISTIAN ACADEMY,917 CAROLINA RD,SUFFOLK,VA,23434,36.693690,-76.607001,,242,7578096606,private
A9708118,FREDERICKSBURG ACADEMY,10800 ACADEMY DR,FREDERICKSBURG,VA,22408,38.255140,-77.492891,,355,5408980020,private
A9708192,OCEAN VIEW CHRISTIAN ACADEMY,9504 SELBY PL,NORFOLK,VA,23503,36.949480,-76.252881,,150,7575831808,private
A9900003,BETH HAVEN CHRISTIAN ACADEMY,1424 COUNTY ROAD 471,CROSSVILLE,AL,35962,34.280813,-86.066576,,33,2565613531,private
A9900005,CALVARY BAPTIST ACADEMY,126 DOUGLASS RD NW,HUNTSVILLE,AL,35806,34.799866,-86.688355,,49,2567211658,private
A9900007,ST JOHN PAUL II CATHOLIC HIGH SCHOOL,7301 OLD MADISON PIKE NW,HUNTSVILLE,AL,35806,34.710018,-86.695148,,344,2564301766,private
A9900015,CORNERSTONE CHRISTIAN SCHOOL,24975 HWY 25,COLUMBIANA,AL,35051,33.222152,-86.579582,,158,2056697777,private
A9900016,CORNERSTONE CHRISTIAN SCHOOL,3211 SPRING AVE SW,DECATUR,AL,35603,34.548720,-87.001551,,59,2563409516,private
A9900026,FIRST ASSEMBLY CHRISTIAN SCHOOL,PO BOX 697,ASHLAND,AL,36251,33.284044,-85.793819,,143,2562767059,private
A9900043,ISLAMIC ACADEMY OF ALABAMA,1810 25TH CT S,BIRMINGHAM,AL,35209,33.486680,-86.791311,,183,2058700422,private
A9900059,NEW TESTAMENT BAPTIST SCHOOL,PO BOX 56,PHENIX CITY,AL,36868,32.493334,-85.096935,,11,3342970297,private
A9900066,RESTORATION ACADEMY,4600 CARNEGIE AVE,FAIRFIELD,AL,35064,33.490940,-86.914661,,352,2057858805,private
A9900080,FAITH CHRISTIAN ACADEMY,PO BOX 305,ROANOKE,AL,36274,33.121492,-85.357385,,74,3348634106,private
A9900095,LUMEN CHRISTI HIGH SCHOOL,8110 JEWEL LAKE RD,ANCHORAGE,AK,99502,61.147173,-149.955792,,101,9072459231,private
A9900164,CONWAY CHRISTIAN SCHOOL,500 E GERMAN LN,CONWAY,AR,72032,35.070331,-92.400238,,463,5013369067,private
A9900179,MARANATHA BAPTIST CHRISTIAN SCHOOL,2165 SMACKOVER HWY,EL DORADO,AR,71730,33.299401,-92.680709,,48,8705463577,private
A9900209,ALTURAS MENNONITE SCHOOL,HC 4 BOX 40502,ALTURAS,CA,96101,41.495294,-120.580203,4-12,24,5306401776,private
A9900225,APOSTOLIC CHRISTIAN ACADEMY,2222 LEVER BLVD,STOCKTON,CA,95206,37.925500,-121.296641,,30,2094662707,private
A9900319,CORNERSTONE CHRISTIAN SCHOOL,34570 MONTE VISTA DR,WILDOMAR,CA,92595,33.618470,-117.263511,,254,9516749381,private
A9900352,EASTSIDE COLLEGE PREPARATORY SCHOOL,1041 MYRTLE ST,EAST PALO ALTO,CA,94303,37.463592,-122.132246,,258,6506880850,private
A9900362,KINGS ACADEMY,1717 E LINCOLN AVE,ESCONDIDO,CA,92027,33.144000,-117.063401,,47,7607381737,private
A9900526,MESIVTA OF GREATER LOS ANGELES,25115 MUREAU RD,CALABASAS,CA,91302,34.151170,-118.671421,,58,8188760550,private
A9900583,PACIFIC ACADEMY,679 ENCINITAS BLVD STE 211,ENCINITAS,CA,92024,33.048050,-117.277551,,93,7606341188,private
A9900638,FAIRMONT SAN JUAN CAPISTRANO,26333 OSO RD,SAN JUAN CAPISTRANO,CA,92675,33.517020,-117.671041,,360,9494434050,private
A9900680,ST JOHN OF SAN FRANCISCO ORTHODOX ACADEMY,6210 GEARY BLVD,SAN FRANCISCO,CA,94121,37.780320,-122.486331,,46,4152213484,private
A9900687,STOCKTON BAPTIST SCHOOL,5480 N HWY 99,STOCKTON,CA,95212,38.014970,-121.257311,,52,2099316101,private
A9900721,VALLEY CHRISTIAN SCHOOLS,7500 INSPIRATION DR,DUBLIN,CA,94568,37.702780,-121.956421,,375,9255606242,private
A9900726,VALLEY VIEW ADVENTIST JUNIOR ACADEMY,230 VERNON ST,ARROYO GRANDE,CA,93420,35.123962,-120.584135,,72,8054892687,private
A9900735,VISTA SCHOOL,3200 MOTOR AVE,LOS ANGELES,CA,90034,34.031502,-118.410452,,105,3108361223,private
A9900858,RESURRECTION CHRISTIAN SCHOOL,6508 E CROSSROADS BLVD,LOVELAND,CO,80538,40.433774,-104.979746,,1188,9706120674,private
A9900876,LIBERTY CLASSICAL ACADEMY,5033 COUNTY ROAD 335 # 295,NEW CASTLE,CO,81647,39.562355,-107.545284,,117,9709840604,private
A9900882,VAIL CHRISTIAN HIGH SCHOOL,31621 HWY 6,EDWARDS,CO,81632,39.656800,-106.633946,,158,9709263015,private
A9901147,ARCHBISHOP MCCARTHY HIGH SCHOOL,5451 S FLAMINGO RD,SOUTHWEST RANCHES,FL,33330,26.051650,-80.315621,,1743,9544348820,private
A9901157,BOCA PREP INTERNATIONAL SCHOOL,10333 DIEGO DR S,BOCA RATON,FL,33428,26.366370,-80.209751,,127,5618521410,private
A9901166,HALIFAX ACADEMY,275 N WILLIAMSON BLVD,DAYTONA BEACH,FL,32114,29.188845,-81.081222,,120,3862529557,private
A9901168,CENTER ACADEMY,341 N ORLANDO AVE,MAITLAND,FL,32751,28.630171,-81.364002,,94,4077728727,private
A9901187,COLONIAL CHRISTIAN SCHOOL,17105 SW 296TH ST,HOMESTEAD,FL,33030,25.492169,-80.467654,,283,3053107052,private
A9901191,COMMUNITY CHRISTIAN SCHOOL,4859 KERRY FOREST PKWY,TALLAHASSEE,FL,32309,30.538230,-84.215821,,302,8503914279,private
A9901238,FELLOWSHIP BAPTIST ACADEMY,5940 MASSACHUSETTS AVE,NEW PORT RICHEY,FL,34652,28.258590,-82.716241,,30,7278484593,private
A9901258,GULFCOAST CHRISTIAN ACADEMY,1700 51ST AVE E,BRADENTON,FL,34203,27.450960,-82.543621,,25,9417550332,private
A9901260,HARVEST BAPTIST CHRISTIAN ACADEMY,P O BOX 560561,ORLANDO,FL,32856,28.536130,-81.389101,,12,4078720025,private
A9901271,HOLY TEMPLE CHRISTIAN ACADEMY,1800 NW 9TH AVE,FORT LAUDERDALE,FL,33311,26.151120,-80.154081,,169,9544670758,private
A9901307,TRINITY CHRISTIAN ACADEMY,1498 W 84TH ST,HIALEAH,FL,33014,25.898300,-80.313941,,54,3058198999,private
A9901318,MASTER'S ACADEMY OF VERO BEACH,1105 58TH AVE,VERO BEACH,FL,32966,27.619920,-80.449061,,216,7727944655,private
A9901335,NEW JERUSALEM CHRISTIAN ACADEMY,PO BOX 1238,SEFFNER,FL,33583,27.965380,-82.278501,,223,8136842754,private
A9901395,SHERIDAN HILLS CHRISTIAN SCHOOL,3751 SHERIDAN ST,HOLLYWOOD,FL,33021,26.033720,-80.180621,,395,9549667995,private
A9901408,SOUTHLAND CHRISTIAN SCHOOL,2464 FORTUNE RD,KISSIMMEE,FL,34744,28.302330,-81.343871,,370,4072017999,private
A9901410,SPRING VALLEY SCHOOL,2109 NEBRASKA AVE,PALM HARBOR,FL,34683,28.079500,-82.746771,PK-PK,30,1727781123,private
A9901411,ST GERARD CAMPUS INC,PO BOX 4382,ST AUGUSTINE,FL,32085,29.876183,-81.324890,,12,9048295516,private
A9901452,WEST MELBOURNE CHRISTIAN ACADEMY,3150 MILWAUKEE AVE,MELBOURNE,FL,32904,28.069670,-80.674181,,128,3217253743,private
A9901458,KATZ YESHIVA HIGH SCHOOL OF S FLA,20900 COLEMAN BLVD,BOCA RATON,FL,33428,26.361294,-80.196759,,462,5614177422,private
A9901476,CURTIS BAPTIST SCHOOL (PK-12),1326 BROAD ST,AUGUSTA,GA,30901,33.478520,-81.976618,,217,7068286624,private
A9901508,LIVING WAY CHRISTIAN ACADEMY,118 E GEORGE ST,ADAIRSVILLE,GA,30103,34.374020,-84.932751,,24,7708773600,private
A9901522,ST GEORGE'S EPISCOPAL SCHOOL,103 BIRCH ST,MILNER,GA,30257,33.119030,-84.199481,,224,7703589432,private
A9901534,VICTORY CHRISTIAN SCHOOL,3229 MADISON HWY,VALDOSTA,GA,31601,30.762520,-83.267561,,29,2292457770,private
A9901535,VIDALIA HERITAGE ACADEMY,PO BOX 2005,VIDALIA,GA,30475,32.217070,-82.412971,,295,9125376679,private
A9901538,WAVERLY HALL CHRISTIAN ACADEMY,PO BOX 40,WAVERLY HALL,GA,31831,32.690334,-84.723367,,31,7065822228,private
A9901541,WOODFIELD ACADEMY,4375 RIVOLI DR,MACON,GA,31210,32.870260,-83.698111,,49,4784779844,private
A9901542,FRIENDSHIP CHRISTIAN SCHOOLS,91-1130 RENTON RD,EWA BEACH,HI,96706,21.337636,-158.039430,,247,8086873638,private
A9901547,KAMEHAMEHA SCHOOLS KAPALAMA CAMPUS,2010 PRINCESS DR,HONOLULU,HI,96817,21.340448,-157.855689,,3195,8088428552,private
A9901564,WATERSPRINGS SCHOOL,4250 S 25TH E,IDAHO FALLS,ID,83404,43.459475,-111.985410,,381,2085426250,private
A9901751,CHRIST OUR SAVIOR LUTHERAN HIGH SCHOOL,810 SOLDIERS WAY,EVANSVILLE,IL,62242,38.083419,-89.934931,,20,6188537300,private
A9901794,PARKVIEW CHRISTIAN ACADEMY,202 E COUNTRYSIDE PKWY,YORKVILLE,IL,60560,41.648080,-88.447991,,335,6305535158,private
A9901835,GREENWOOD CHRISTIAN ACADEMY,835 W WORTHSVILLE RD,GREENWOOD,IN,46143,39.584490,-86.123221,,582,3173720070,private
A9901842,FAITH CHRISTIAN SCHOOL,5526 STATE ROAD 26 E,LAFAYETTE,IN,47905,40.418640,-86.797911,,667,7654472727,private
A9901848,INTERNATIONAL SCHOOL OF INDIANA,4330 MICHIGAN RD,INDIANAPOLIS,IN,46208,39.834929,-86.190093,,426,3179231951,private
A9901867,SHILOH HOLINESS CHRISTIAN SCHOOL,351 SHILOH RD SW,CORYDON,IN,47112,38.179432,-86.134739,,16,7404049824,private
A9901908,PATHWAY CHRISTIAN SCHOOL,5764 HWY 1 SW,KALONA,IA,52247,41.513980,-91.712591,,82,3196565443,private
A9901924,XAVIER HIGH SCHOOL,6300 42ND ST NE,CEDAR RAPIDS,IA,52411,42.025500,-91.723401,,600,3192946635,private
A9901925,ACCELERATED SCHOOLS OF OVERLAND PARK,10713 BARKLEY ST,OVERLAND PARK,KS,66211,38.933370,-94.663301,,60,9133416666,private
A9901961,CARTER CHRISTIAN ACADEMY,PO BOX 490,GRAYSON,KY,41143,38.280546,-82.918864,,100,6064751919,private
A9901964,CHRIST CENTRAL SCHOOL,PO BOX 2154,PIKEVILLE,KY,41502,37.516580,-82.517861,,46,6064329565,private
A9901966,CHRISTIAN ACADEMY OF CARROLLTON,1703 EASTERDAY RD,CARROLLTON,KY,41008,38.676960,-85.149691,,122,5027324734,private
A9901986,FOUNDATION CHRISTIAN ACADEMY,2480 THREE SPRINGS RD,BOWLING GREEN,KY,42104,36.910060,-86.437511,,312,2707806100,private
A9901993,HARLAN COUNTY CHRISTIAN SCHOOL,PO BOX 45,PUTNEY,KY,40865,36.916480,-83.190270,,58,6065741900,private
A9902076,WESLEY CHRISTIAN SCHOOL,105 METHODIST LN,ALLEN,KY,41601,37.614970,-82.728042,,94,6068748328,private
A9902083,BRIGHTER HORIZON SCHOOL,1896 WOODDALE BLVD,BATON ROUGE,LA,70806,30.465590,-91.112851,,87,2259272521,private
A9902104,GOOD SHEPHERD MONTESSORI SCHOOL,PO BOX 547,PORT BARRE,LA,70577,30.559955,-91.953924,,35,3375859914,private
A9902112,LOUISIANA NEW SCHOOL ACADEMY,PO BOX 1116,ZACHARY,LA,70791,30.447490,-91.168281,,21,2253017771,private
A9902127,ST JOHN INTERPAROCHIAL SCHOOL,24250 REGINA ST,PLAQUEMINE,LA,70764,30.274980,-91.242221,,197,2256876616,private
A9902140,AUCOCISCO SCHOOL,126 SPURWINK AVE,CAPE ELIZABETH,ME,04107,43.618500,-70.246491,,23,2077737323,private
A9902158,APPLE TREE CHILDREN'S CENTER,221 OLD PADONIA RD,COCKEYSVILLE,MD,21030,39.456970,-76.639081,K-K,36,4105600611,private
A9902195,COMMUNITY SCHOOL OF MARYLAND,21515 ZION RD,BROOKEVILLE,MD,20833,39.210510,-77.090431,PK-PK,47,2409123606,private
A9902206,FAIRHAVEN SCHOOL,17900 QUEEN ANNE RD,UPPER MARLBORO,MD,20774,38.891820,-76.692971,,60,3012498060,private
A9902217,FRIENDS MEETING SCHOOL,3232 GREEN VALLEY RD,IJAMSVILLE,MD,21754,39.322140,-77.283281,,98,3017980288,private
A9902238,THE HIGHLANDS SCHOOL,2409 CRESWELL RD,BEL AIR,MD,21015,39.499940,-76.262421,,65,4108361415,private
A9902262,LIGHTHOUSE CHRISTIAN ACADEMY,2020 BEDFORD ST,CUMBERLAND,MD,21502,39.678196,-78.739770,,166,3017777375,private
A9902309,SHOREHAVEN SCHOOL,1040 SINGERLY RD,ELKTON,MD,21921,39.627650,-75.840281,,24,4103981800,private
A9902347,BOSTON HIGASHI SCHOOL,800 N MAIN ST,RANDOLPH,MA,02368,42.180689,-71.053775,,88,7819610800,private
A9902356,DEARBORN ACADEMY,575 WASHINGTON ST,NEWTON,MA,02458,42.355150,-71.198051,,44,7816415992,private
A9902368,MANVILLE SCHOOL,53 PARKER HILL AVE,ROXBURY CROSSING,MA,02120,42.330940,-71.109911,,91,6172788390,private
A9902378,MEETING STREET/THE SCHWARTZ CENTER,1 POSA PL,NORTH DARTMOUTH,MA,27472,41.633921,-70.988305,,36,5087426423,private
A9902435,ROEPER CITY & COUNTRY SCHOOL,41190 WOODWARD AVE,BLOOMFIELD HILLS,MI,48304,42.593481,-83.252997,,445,2482037305,private
A9902465,UNITED CHRISTIAN ACADEMY,4300 W 98TH ST,BLOOMINGTON,MN,55437,44.826520,-93.335391,,323,9528318686,private
A9902646,CROSS CREEK CHRISTIAN ACADEMY,4105 GOODMAN RD,OLIVE BRANCH,MS,38654,34.961430,-89.917511,,112,6628950525,private
A9902651,FRIENDSHIP CHRISTIAN ACADEMY,184 FRIENDSHIP RD/PO # 104,VICTORIA,MS,38679,34.840259,-89.623972,,55,6628384000,private
A9902654,GRACE BAPTIST ACADEMY,3707 BIENVILLE BLVD,OCEAN SPRINGS,MS,39564,30.411970,-88.766471,,50,2288752093,private
A9902657,LAMAR CHRISTIAN SCHOOL,PO BOX 880,PURVIS,MS,39475,31.161190,-89.427121,,266,6017940016,private
A9902666,AGAPE BAPTIST ACADEMY,12998 E 1400 RD,STOCKTON,MO,65785,37.694280,-93.838219,,102,4172767215,private
A9902668,ESTHER MILLER BAIS YAAKOV,700 N AND S RD,SAINT LOUIS,MO,63130,38.660480,-90.336851,,24,3148639230,private
A9902671,CEDAR FALLS SCHOOL,19481 STATE HIGHWAY B,CANTON,MO,63435,40.112318,-91.520030,,1,5734062505,private
A9902672,CENTER PLACE RESTORATION SCHOOL,819 W WALDO AVE,INDEPENDENCE,MO,64050,39.096070,-94.425971,,194,8162521715,private
A9902679,HEARTLAND CHRISTIAN ACADEMY,101 NATIONS BLVD,BETHEL,MO,63434,39.943490,-91.990361,,83,6602846300,private
A9902685,MERAMEC VALLEY CHRISTIAN SCHOOL,PO BOX 566,SULLIVAN,MO,63080,38.184860,-91.200904,,43,5596967374,private
A9902693,SHOW-ME CHRISTIAN SCHOOL,24302 MAHIN RD,LA MONTE,MO,65337,38.730268,-93.445290,,34,6603475982,private
A9902740,BERNIKLAU EDUCATION SOLUTIONS TEAM,11401 S 70TH ST,LINCOLN,NE,68516,40.699315,-96.626324,,18,4024202888,private
A9902749,OMAHA BAPTIST ACADEMY,3343 PEDERSEN DR,OMAHA,NE,68144,41.226310,-96.105651,,31,4023338689,private
A9902792,SAGE RIDGE SCHOOL,2515 CROSSBOW CT,RENO,NV,89511,39.408140,-119.799491,,243,7758526222,private
A9902932,SOUTH MERRIMACK CHRISTIAN ACADEMY,517 BOSTON POST RD,MERRIMACK,NH,03054,42.805195,-71.556961,,195,6038806832,private
A9902943,TABERNACLE CHRISTIAN SCHOOL,242 DERRY RD,LITCHFIELD,NH,03052,42.804220,-71.432776,,32,6038836310,private
A9902978,BETHANY BAPTIST CHRISTIAN SCHOOL,2702 GOOD INTENT RD,DEPTFORD,NJ,08096,39.806340,-75.083555,,11,8562289443,private
A9903014,INSTITUTE FOR EDUCATIONAL ACHIEVEMENT,381 MADISON AVE,NEW MILFORD,NJ,07646,40.940793,-74.013686,PK-PK,25,2012623287,private
A9903050,SAGE DAY AT ROCHELLE PARK,295 ROCHELLE AVE,ROCHELLE PARK,NJ,07662,40.905515,-74.077715,,53,2018433800,private
A9903066,THE GRAMON SCHOOL,24 DWIGHT PL,FAIRFIELD,NJ,07004,40.873307,-74.290016,PK-PK,42,9738089555,private
A9903082,YESHIVA BAIS AHARON,905 PARK AVE,LAKEWOOD,NJ,08701,40.104100,-74.237741,,49,7329050734,private
A9903096,CALVARY CHRISTIAN ACADEMY,12820 INDIAN SCHOOL RD NE,ALBUQUERQUE,NM,87112,35.095150,-106.501651,,162,5058428681,private
A9903097,CALVARY INDIAN MISSION SCHOOL,PO BOX 81,BRIMHALL,NM,87310,35.128522,-106.272232,,10,5057352246,private
A9903132,ANNUR ISLAMIC SCHOOL,2195 CENTRAL AVE,SCHENECTADY,NY,12304,42.761860,-73.881065,,160,5183959866,private
A9903156,CASTILE CHRISTIAN ACADEMY,PO BOX 500,CASTILE,NY,14427,42.632109,-78.056229,,6,5854932528,private
A9903195,HEBREW ACADEMY OF NASSAU COUNTY (HANC),240 HEMPSTEAD AVE,WEST HEMPSTEAD,NY,11552,40.693747,-73.657440,,463,5165655640,private
A9903200,HOLY CROSS ACADEMY,4020 BARRINGTON RD,ONEIDA,NY,13421,43.092891,-75.630760,,53,3153631669,private
A9903204,HUDSON VIEW CHRISTIAN ACADEMY,170 HUDSON TER,YONKERS,NY,10701,40.953880,-73.891492,,15,9149687047,private
A9903255,SOUTHEAST CHRISTIAN ACADEMY,1850 FRPT 9 MI PT RD,PENFIELD,NY,14526,43.147566,-77.436365,,60,5853880850,private
A9903258,STANLEY G FALK SCHOOL,848 DELAWARE AVE,BUFFALO,NY,14209,42.907323,-78.872300,,538,7168820090,private
A9903260,TALMUD TORAH IMREI CHAIM,1824 53RD ST,BROOKLYN,NY,11204,40.625400,-73.982681,K-12,671,7182342000,private
A9903270,ASPIRE OF WNY/CTR FOR LEARNING,4635 UNION RD,CHEEKTOWAGA,NY,14225,42.939343,-78.752342,K-K,118,7166334452,private
A9903295,YESHIVA & MESIFTA VIYOEL MOSHE,960 49TH ST,BROOKLYN,NY,11219,40.639270,-73.999601,,700,7184387822,private
A9903303,ZVI DOV ROTH ACADEMY OF YESHIVA RAMBAM,3300 KINGS HWY,BROOKLYN,NY,11234,40.618840,-73.941821,,31,7186775100,private
