ncessId,name,address,city,state,zip,latitude,longitude,gradeRange,enrollment,phone,type
510084000766,JAMES RIVER HIGH,3700 James River Rd.,Midlothian,VA,23113,37.5526,-77.6493,9-12,1926,(804)378-2420,public
510084001833,MONACAN HIGH,11501 Smoketree Dr.,Richmond,VA,23236,37.479,-77.6133,9-12,1631,(804)378-2480,public
510084002006,MIDLOTHIAN HIGH,401 Charter Colony Pkwy.,Midlothian,VA,23114,37.496,-77.6603,9-12,2041,(804)378-2440,public
510084002661,COSBY HIGH,14300 Fox Club Parkway,Midlothian,VA,23112,37.4062,-77.7028,9-12,2385,(804)639-8340,public
510087002100,CLARKE COUNTY HIGH,627 Mosby Blvd.,Berryville,VA,22611,39.162212,-77.995031,9-12,693,(540)955-6130,public
510093001957,COLONIAL BEACH HIGH,100 First St.,Colonial Beach,VA,22443,38.257575,-76.969085,8-12,214,(804)224-7166,public
510096000361,COLONIAL HEIGHTS HIGH,3600 Conduit Rd,Colonial Heights,VA,23834,37.268,-77.3916,9-12,876,(804)524-3405,public
510102002111,CRAIG COUNTY HIGH,25239 Craigs Creek Road,New Castle,VA,24127,37.5158,-80.0849,6-12,265,(540)864-5185,public
510105000376,CULPEPER COUNTY HIGH,14240 Achievement Drive,Culpeper,VA,22701,38.4945,-77.9878,9-12,1223,(540)825-8310,public
510105002758,EASTERN VIEW HIGH,16332 Cyclone Way,Culpeper,VA,22701,38.477039,-77.946296,9-12,1558,(540)825-0621,public
510108000057,CUMBERLAND HIGH,15 School Rd,Cumberland,VA,23040,37.491435,-78.247866,9-12,390,(804)492-4212,public
510111000390,GEORGE WASHINGTON HIGH,701 Broad St,Danville,VA,24541,36.5858,-79.4124,9-12,1309,(434)799-6410,public
510111002261,GALILEO MAGNET HIGH,230 S. Ridge St.,Danville,VA,24541,36.5837,-79.3936,9-12,258,(434)773-8186,public
510111002750,R.I.S.E Academy at the John M. Langston Campus,228 Cleveland Street,Danville,VA,24541,36.598999,-79.382014,6-12,37,(434)799-5249,public
510114002981,RIDGEVIEW HIGH,310 Wolfpack Way,Clintwood,VA,24228,37.134369,-82.389672,9-12,592,(276)835-1600,public
510117000410,Dinwiddie County High,11501 Boisseau Road,Dinwiddie,VA,23841,37.113872,-77.582669,9-12,1290,(804)469-4280,public
510120000419,ESSEX HIGH,833 High School Circle,Tappahannock,VA,22560,37.9241,-76.8747,8-12,514,(804)443-4301,public
510126000059,CHANTILLY HIGH,4201 Stringfellow Rd,Chantilly,VA,20151,38.8803,-77.4067,9-12,2937,(703)222-8100,public
510126000423,ANNANDALE HIGH,4700 Medford Dr,Annandale,VA,22003,38.8218,-77.2078,9-12,2182,(703)642-4100,public
510126000461,EDISON HIGH,5801 Franconia Rd,Alexandria,VA,22310,38.7824,-77.1342,9-12,2267,(703)924-8000,public
510126000463,FAIRFAX HIGH,3501 Lion Run,Fairfax,VA,22030,38.86024,-77.286773,9-12,2371,(703)219-2200,public
510126000468,FALLS CHURCH HIGH,7521 Jaguar Trail,Falls Church,VA,22042,38.862,-77.2061,9-12,2118,(703)207-4000,public
510126000489,WEST POTOMAC HIGH,6500 Quander Rd,Alexandria,VA,22307,38.774392,-77.072374,9-12,2764,(703)718-2500,public
510126000493,HAYFIELD SECONDARY,7630 Telegraph Rd,Alexandria,VA,22315,38.750786,-77.143765,7-12,3145,(703)924-7400,public
510126000495,HERNDON HIGH,700 Bennett St,Herndon,VA,20170,38.9862,-77.3747,9-12,2361,(703)810-2200,public
510126000505,JUSTICE HIGH,3301 Peace Valley Ln,Falls Church,VA,22044,38.857,-77.15,9-12,2362,(703)824-3900,public
510126000516,LAKE BRADDOCK SECONDARY,9200 Burke Lake Rd,Burke,VA,22015,38.8033,-77.2661,7-12,4377,(703)426-1000,public
510126000517,LANGLEY HIGH,6520 Georgetown Pike,McLean,VA,22101,38.9499,-77.1662,9-12,2123,(703)287-2700,public
510126000521,LEWIS HIGH,6540 Franconia Rd,Springfield,VA,22150,38.7806,-77.1695,9-12,1697,(703)924-8300,public
510126000532,MADISON HIGH,2500 James Madison Dr,Vienna,VA,22181,38.8962,-77.2796,9-12,2135,(703)319-2300,public
510126000535,MARSHALL HIGH,7731 Leesburg Pike,Falls Church,VA,22043,38.9065,-77.2125,9-12,2109,(703)714-5400,public
510126000538,MCLEAN HIGH,1633 Davidson Rd,McLean,VA,22101,38.9233,-77.186,9-12,2441,(703)714-5700,public
510126000542,MOUNT VERNON HIGH,8515 Old Mount Vernon Rd,Alexandria,VA,22309,38.7266,-77.0935,9-12,1959,(703)619-3100,public
510126000550,OAKTON HIGH,2900 Sutton Rd,Vienna,VA,22181,38.8773,-77.2827,9-12,2701,(703)319-2700,public
510126000561,ROBINSON SECONDARY,5035 Sideburn Rd,Fairfax,VA,22032,38.8161,-77.3025,7-12,3607,(703)426-2100,public
510126000566,SOUTH LAKES HIGH,11400 South Lakes Dr,Reston,VA,20191,38.9321,-77.3395,9-12,2530,(703)715-4500,public
510126000585,WEST SPRINGFIELD HIGH,6100 Rolling Rd,Springfield,VA,22152,38.7863,-77.2402,9-12,2663,(703)913-3800,public
510126000600,WOODSON HIGH,9525 Main St,Fairfax,VA,22031,38.8401,-77.2768,9-12,2478,(703)503-4600,public
510126002034,Thomas Jefferson High for Science and Technology,6560 Braddock Rd,Alexandria,VA,22312,38.8183,-77.1687,9-12,1967,(703)750-8300,public
510126002114,CENTREVILLE HIGH,6001 Union Mill Rd,Clifton,VA,20124,38.8251,-77.4111,9-12,2623,(703)802-5400,public
510126002436,SOUTH COUNTY HIGH,8501 Silverbrook Road,Lorton,VA,22079,38.717276,-77.238618,9-12,2273,(703)446-1600,public
510126002529,WESTFIELD HIGH,4700 Stonecroft Bv,Chantilly,VA,20151,38.8853,-77.4643,9-12,2686,(703)488-6300,public
510129000283,MERIDIAN HIGH,121 Mustang Alley,Falls Church,VA,22043,38.897961,-77.192005,9-12,865,(703)248-5500,public
510132000607,FAUQUIER HIGH,705 Waterloo Rd,Warrenton,VA,20186,38.72,-77.8147,9-12,1162,(540)347-6100,public
510132000854,LIBERTY HIGH,6300 Independence Ave,Bealeton,VA,22712,38.5893,-77.7655,9-12,1370,(540)422-7360,public
510132002785,Kettle Run High,7403 Academic Avenue,Nokesville,VA,20181,38.732149,-77.680902,9-12,1207,(540)422-7330,public
510135000618,FLOYD COUNTY HIGH,721 Baker St. SW,Floyd,VA,24091,36.9088,-80.3078,8-12,701,(540)745-9450,public
510138000625,FLUVANNA COUNTY HIGH,1918 Thomas Jefferson Parkway,Palmyra,VA,22963,37.872316,-78.298589,8-12,1488,(434)589-3666,public
510141000628,FRANKLIN HIGH,310 Crescent Drive,Franklin,VA,23851,36.6914,-76.9479,8-12,378,(757)562-5187,public
510144000637,FRANKLIN COUNTY HIGH,700 Tanyard Rd,Rocky Mount,VA,24151,37.0049,-79.8785,9-12,1904,(540)483-0221,public
510147000524,SHERANDO HIGH,185 South Warrior Drive,Stephens City,VA,22655,39.0748,-78.194,9-12,1666,(540)869-0060,public
510147000652,JAMES WOOD HIGH,161 Apple Pie Ridge Rd,Winchester,VA,22603,39.2143,-78.1826,9-12,1437,(540)667-5226,public
510147002337,MILLBROOK HIGH,251 First Woods Dr.,Winchester,VA,22603,39.1912,-78.1151,9-12,1516,(540)545-2800,public
510151000661,JAMES MONROE HIGH,2300 Washington Ave,Fredericksburg,VA,22401,38.311469,-77.475201,9-12,1002,(540)372-1100,public
510156000301,GALAX HIGH,200 Maroon Tide Dr,Galax,VA,24333,36.6546,-80.9237,9-12,378,(276)236-2991,public
510159000669,GILES HIGH,1825 Wenonah Avenue,Pearisburg,VA,24134,37.3278,-80.7045,8-12,656,(540)921-1711,public
510159000673,NARROWS HIGH,1 Green Wave Lane,Narrows,VA,24124,37.3377,-80.8044,8-12,411,(540)726-2384,public
510162000680,GLOUCESTER HIGH,6680 Short Lane,Gloucester,VA,23061,37.3815,-76.5251,9-12,1531,(804)693-2526,public
510165000686,GOOCHLAND HIGH,3250A River Road West,Goochland,VA,23063,37.7004,-77.8971,9-12,890,(804)556-5322,public
510169000697,GRAYSON COUNTY HIGH,110 Blue Devil Drive,Independence,VA,24348,36.6217,-81.1472,9-12,465,(276)773-2131,public
510171000702,WILLIAM MONROE HIGH,254 Monroe Drive,Stanardsville,VA,22973,38.2938,-78.4435,9-12,957,(434)939-9004,public
510174000706,GREENSVILLE COUNTY HIGH,403 Harding St,Emporia,VA,23847,36.679606,-77.552311,9-12,607,(434)634-2195,public
510177001848,HALIFAX COUNTY HIGH,1 High School Cir,South Boston,VA,24592,36.7303,-78.9087,9-12,1397,(434)572-4977,public
510180000731,BETHEL HIGH,1067 Big Bethel Rd,Hampton,VA,23666,37.0535,-76.4303,9-12,1777,(757)825-4400,public
510180000742,HAMPTON HIGH,1491 W Queen St,Hampton,VA,23669,37.024,-76.3829,9-12,1359,(757)825-4430,public
510180000747,KECOUGHTAN HIGH,522 Woodland Rd,Hampton,VA,23669,37.0543,-76.3188,9-12,1564,(757)850-5000,public
510180000755,PHOEBUS HIGH,100 Ireland St,Hampton,VA,23663,37.0344,-76.3165,9-12,1365,(757)727-1000,public
510183000114,ATLEE HIGH,9414 Atlee Station Road,Mechanicsville,VA,23116,37.6648,-77.4104,9-12,1526,(804)723-2100,public
510183000772,MECHANICSVILLE HIGH,7052 Mechanicsville Pike,Mechanicsville,VA,23111,37.6127,-77.3404,9-12,1354,(804)723-2200,public
510183000776,PATRICK HENRY HIGH,12449 West Patrick Henry Road,Ashland,VA,23005,37.786,-77.5341,9-12,1323,(804)365-8000,public
510183002338,HANOVER HIGH,10307 Chamberlayne Rd.,Mechanicsville,VA,23116,37.6886,-77.3852,9-12,1427,(804)723-3700,public
510186000782,HARRISONBURG HIGH,1001 Garbers Church Road,Harrisonburg,VA,22801,38.442773,-78.909734,9-12,1951,(540)433-2652,public
510189000795,Douglas S. Freeman High,8701 Three Chopt Rd,Richmond,VA,23229,37.6016,-77.5584,9-12,1860,(804)673-3700,public
510189000804,HENRICO HIGH,302 Azalea Ave,Richmond,VA,23227,37.6037,-77.4317,9-12,1348,(804)228-2700,public
510189000806,HERMITAGE HIGH,8301 Hungary Spring Rd,Richmond,VA,23228,37.6333,-77.5172,9-12,1717,(804)756-3000,public
510189000809,HIGHLAND SPRINGS HIGH,200 S. Airport Drive,Highland Springs,VA,23075,37.536957,-77.324,9-12,2089,(804)328-4000,public
510189000811,John Randolph Tucker High,2910 N Parham Rd,Richmond,VA,23294,37.6303,-77.5471,9-12,1916,(804)527-4600,public
510189000835,VARINA HIGH,7053 Messer Rd,Richmond,VA,23231,37.4719,-77.3784,9-12,1405,(804)226-8700,public
510189001851,Mills E. Godwin High,2101 Pump Rd,Richmond,VA,23238,37.6201,-77.6052,9-12,1773,(804)750-2600,public
510189002278,DEEP RUN HIGH,4801 Twin Hickory Rd.,Glen Allen,VA,23059,37.675,-77.5988,9-12,2027,(804)364-8000,public
510189002837,GLEN ALLEN HIGH,10700 Staples Mill Road,Glen Allen,VA,23060,37.666,-77.5342,9-12,2006,(804)501-3300,public
510189003098,HENRICO VIRTUAL ACADEMY,3820 Nine Mile Road,Henrico,VA,23223,37.550619,-77.344189,K-12,795,(804)305-9263,public
510192000837,BASSETT HIGH,85 Riverside Dr,Bassett,VA,24055,36.7275,-79.9628,9-12,1107,(276)629-1731,public
510192002125,MAGNA VISTA HIGH,701 Magna Vista School Rd,Ridgeway,VA,24148,36.5928,-79.8896,9-12,1104,(276)956-3147,public
510195000862,HIGHLAND HIGH,244 Myers/Moon Rd,Monterey,VA,24465,38.4073,-79.5792,6-12,103,(540)468-6320,public
510198000867,HOPEWELL HIGH,400 S Mesa Dr,Hopewell,VA,23860,37.289838,-77.315039,9-12,1136,(804)541-6402,public
510201000875,SMITHFIELD HIGH,14171 Turner Dr,Smithfield,VA,23430,36.9452,-76.5988,9-12,1347,(757)357-3108,public
510201000877,WINDSOR HIGH,24 Church Street,Windsor,VA,23487,36.8106,-76.7394,9-12,527,(757)242-6172,public
510207000878,CENTRAL HIGH,17024 The Trail,King And Queen C H,VA,23085,37.674,-76.8828,7-12,273,(804)785-6102,public
510210000882,KING GEORGE HIGH,10100 Foxes Way,King George,VA,22485,38.276127,-77.197916,9-12,1489,(540)775-3535,public
510212000886,KING WILLIAM HIGH,80 Cavalier Drive,King William,VA,23086,37.74214,-77.130153,9-12,696,(804)769-3434,public
510216000887,LANCASTER HIGH,8815 Mary Ball Rd,Lancaster,VA,22503,37.768218,-76.456065,8-12,403,(804)462-5100,public
510216003100,New Middle-High School,8815 Mary Ball Road,Lancaster,VA,22503,37.769315,-76.456892,7-12,,(804)462-5100,public
510219000904,THOMAS WALKER HIGH,126 Blue Gray Road,Ewing,VA,24248,36.647559,-83.407993,8-12,278,(276)445-4111,public
510219002152,LEE HIGH,200 Generals Lane,Jonesville,VA,24263,36.7308,-83.0889,8-12,781,(276)346-0173,public
510225000913,BROAD RUN HIGH,21670 Ashburn Rd,Ashburn,VA,20147,39.0229,-77.4915,9-12,1583,(571)252-2300,public
510225000923,LOUDOUN COUNTY HIGH,415 Dry Mill Rd SW,Leesburg,VA,20175,39.1109,-77.5799,9-12,1533,(571)252-2000,public
510225000924,LOUDOUN VALLEY HIGH,340 N Maple Ave,Purcellville,VA,20132,39.1406,-77.7017,9-12,1178,(540)751-2400,public
510225000928,PARK VIEW HIGH,400 W Laurel Ave,Sterling,VA,20164,39.015133,-77.400498,9-12,1455,(571)434-4500,public
510225001627,POTOMAC FALLS HIGH,46400 Algonkian Pkwy,Potomac Falls,VA,20165,39.0523,-77.3905,9-12,1606,(571)434-3200,public
510225002285,HERITAGE HIGH,520 Evergreen Mill Rd. SE,Leesburg,VA,20175,39.0832,-77.57,PK-12,1432,(571)252-2800,public
510225002411,DOMINION HIGH,21326 Augusta Dr.,Sterling,VA,20164,39.026403,-77.373613,PK-12,1505,(571)434-4400,public
510225002447,FREEDOM HIGH,25450 Riding Center Drive,South Riding,VA,20152,38.91404,-77.535067,9-12,1998,(703)957-4300,public
510225002451,BRIAR WOODS HIGH,22525 Belmont Ridge Road,Ashburn,VA,20148,38.992468,-77.530999,9-12,1757,(703)957-4400,public
510225002538,STONE BRIDGE HIGH,43100 Hay Road,Ashburn,VA,20147,39.0492,-77.5093,9-12,1701,(571)252-2200,public
510225002812,WOODGROVE HIGH,36811 Allder School Road,Purcellville,VA,20132,39.1542,-77.7271,PK-12,1597,(571)751-2600,public
510225002817,TUSCARORA HIGH,801 North King Street,Leesburg,VA,20176,39.133155,-77.558819,PK-12,1411,(571)252-1900,public
510225002865,John Champe High,41535 Sacred Mountain Street,Aldie,VA,20105,38.9325,-77.5663,9-12,1598,(703)722-2680,public
510225002969,ROCK RIDGE HIGH,43460 Loudoun Reserve Drive,Ashburn,VA,20148,38.978121,-77.499972,PK-12,1451,(703)996-2100,public
510225003001,RIVERSIDE HIGH,19019 Upper Belmont Place,Leesburg,VA,20176,39.092293,-77.489784,9-12,1801,(703)554-8900,public
510225003061,INDEPENDENCE HIGH,23115 Learning Circle,Ashburn,VA,20148,38.976349,-77.552782,9-12,2013,(571)367-4200,public
510225003079,LIGHTRIDGE HIGH,41025 Collaboration Drive,Aldie,VA,20105,38.920657,-77.584861,9-12,1771,(571)367-4100,public
510225003084,W.O. ROBEY HIGH,21328 AUGUSTA DRIVE,Sterling,VA,20164,39.026267,-77.373896,9-12,31,(571)434-4500,public
510228000939,LOUISA COUNTY HIGH,757 Davis Hwy,Mineral,VA,23117,38.0175,-77.9211,9-12,1653,(540)894-5436,public
510231000944,CENTRAL HIGH,131 K-V Rd,Victoria,VA,23974,36.9851,-78.2161,9-12,495,(434)696-2137,public
510234000956,E.C. GLASS HIGH,2111 Memorial Ave,Lynchburg,VA,24501,37.4076,-79.1662,9-12,1325,(434)515-5370,public
510234000960,HERITAGE HIGH,3101 Wards Ferry Rd,Lynchburg,VA,24502,37.36298,-79.206077,9-12,1073,(434)515-5400,public
510236000978,OSBOURN HIGH,1977 Eagle Way,Manassas,VA,20110,38.747421,-77.46776,9-12,2323,(571)377-7000,public
510237000972,MADISON COUNTY HIGH,68 Mountaineer Lane,Madison,VA,22727,38.3646,-78.2685,9-12,557,(540)948-3785,public
510239000983,MANASSAS PARK HIGH,8200 Euclid Ave,Manassas Park,VA,20111,38.778278,-77.440351,9-12,1126,(703)361-9131,public
510240000988,MARTINSVILLE HIGH,351 Commonwealth Blvd,Martinsville,VA,24112,36.694808,-79.86169,9-12,564,(276)403-5870,public
510243000993,MATHEWS HIGH,Rt 198  9889 Buckley Hall Road,Mathews,VA,23109,37.4508,-76.3253,9-12,310,(804)725-3702,public
510246003090,Mecklenburg County High,25001 Hwy 58,Baskerville,VA,23915,36.674394,-78.291788,9-12,1163,(434)738-6111,public
510249001012,MIDDLESEX HIGH,454 General Puller Highway,Saluda,VA,23149,37.6079,-76.6022,9-12,346,(804)758-2132,public
510252001013,AUBURN HIGH,1650 AUBURN SCHOOL DR,Riner,VA,24149,37.059796,-80.443532,9-12,381,(540)382-5160,public
510252001016,BLACKSBURG HIGH,3401 Bruin Lane,Blacksburg,VA,24060,37.210842,-80.459585,9-12,1321,(540)951-5706,public
510252001019,CHRISTIANSBURG HIGH,100 Independence Blvd,Christiansburg,VA,24073,37.1456,-80.4179,9-12,1116,(540)382-5178,public
510252002541,EASTERN MONTGOMERY HIGH,4695 Crozier Rd,Elliston,VA,24087,37.204232,-80.230194,9-12,282,(540)268-3010,public
510258001032,NELSON COUNTY HIGH,6919 Thomas Nelson Hwy,Lovingston,VA,22949,37.732508,-78.89676,9-12,517,(434)263-8317,public
510261002156,New Kent High,7365 Egypt Rd,New Kent,VA,23124,37.510054,-76.981097,9-12,1120,(804)966-9671,public
510264001047,DENBIGH HIGH,259 Denbigh Blvd,Newport News,VA,23608,37.126,-76.549,9-12,1225,(757)886-7700,public
510264001063,MENCHVILLE HIGH,275 Menchville Rd,Newport News,VA,23602,37.0963,-76.5303,9-12,1788,(757)886-7722,public
510264001076,WARWICK HIGH,51 Copeland Lane,Newport News,VA,23601,37.0525,-76.4759,9-12,1645,(757)591-4700,public
510264001451,HERITAGE HIGH,5800 Marshall Ave,Newport News,VA,23605,37.0063,-76.4272,9-12,1111,(757)928-6100,public
510264001453,WOODSIDE HIGH,13450 Woodside Lane,Newport News,VA,23608,37.1731,-76.5242,9-12,1807,(757)886-7530,public
510264002344,ACHIEVABLE DREAM MIDDLE/HIGH,5720 Marshall Ave.,Newport News,VA,23605,37.0035,-76.4267,6-12,488,(757)283-7820,public
510267001079,Booker T Washington High,1111 Park Ave,Norfolk,VA,23504,36.8534,-76.2662,9-12,947,(757)628-3575,public
510267001098,GRANBY HIGH,7101 Granby St,Norfolk,VA,23505,36.9072,-76.2772,9-12,1837,(757)451-4110,public
510267001104,LAKE TAYLOR HIGH,1384 Kempsville Rd,Norfolk,VA,23502,36.87,-76.1982,9-12,1030,(757)892-3200,public
510267001117,Matthew Fontaine Maury High,322 Shirley Ave,Norfolk,VA,23517,36.8656,-76.2903,9-12,1697,(757)628-3344,public
510267001122,NORVIEW HIGH,6501 Chesapeake Blvd,Norfolk,VA,23513,36.9003,-76.2405,9-12,1915,(757)852-4500,public
510271001155,NORTHAMPTON HIGH,16041 Courthouse Road,Eastville,VA,23347,37.36144,-75.940995,9-12,433,(757)678-5151,public
510273001159,NORTHUMBERLAND HIGH,201 Academic Lane,Heathsville,VA,22473,37.912666,-76.438549,9-12,383,(804)580-5192,public
510276001162,J.I. BURTON HIGH,109 11th St,Norton,VA,24273,36.9299,-82.6334,8-12,312,(276)679-2554,public
510279001942,NOTTOWAY HIGH,5267 Old Nottoway Rd,Crewe,VA,23930,37.1228,-78.0644,9-12,536,(434)292-5373,public
510282001174,Orange County High,201 Selma Road,Orange,VA,22960,38.2452,-78.0961,9-12,1476,(540)661-4300,public
510285001180,LURAY HIGH,243 Bulldog Drive,Luray,VA,22835,38.654879,-78.485449,9-12,499,(540)743-3800,public
510285001181,PAGE COUNTY HIGH,184 Panther Drive,Shenandoah,VA,22849,38.563,-78.6065,9-12,495,(540)652-8712,public
510288001188,PATRICK COUNTY HIGH,215 Cougar Lane,Stuart,VA,24171,36.62319,-80.270749,8-12,851,(276)694-7137,public
510291001198,PETERSBURG HIGH,3101 Johnson Road,Petersburg,VA,23805,37.1871,-77.3992,9-12,1080,(804)862-7096,public
510294001210,CHATHAM HIGH,100 Cavalier Cir,Chatham,VA,24531,36.787406,-79.402445,9-12,659,(434)432-8305,public
510294001214,DAN RIVER HIGH,100 Dan River Wildcat Cir,Ringgold,VA,24586,36.6619,-79.3002,9-12,617,(434)822-7081,public
510294001218,GRETNA HIGH,100 Gretna Hawk Cir,Gretna,VA,24557,36.945655,-79.369129,9-12,535,(434)630-1800,public
510294001227,TUNSTALL HIGH,100 Trojan Cir,Dry Fork,VA,24549,36.6697,-79.5246,9-12,843,(434)724-7111,public
510298001231,POQUOSON HIGH,51 Odd Rd,Poquoson,VA,23662,37.1288,-76.38,9-12,690,(757)868-7123,public
510300000375,CHURCHLAND HIGH,4301 Cedar Ln,Portsmouth,VA,23703,36.8805,-76.3714,9-12,1435,(757)686-2500,public
510300001250,I.C. NORCOM HIGH,1801 London Blvd,Portsmouth,VA,23704,36.836,-76.3198,9-12,1043,(757)393-5442,public
510300001255,MANOR HIGH,1401 Elmhurst Ln,Portsmouth,VA,23701,36.8139,-76.3801,9-12,1236,(757)465-2907,public
510303001268,POWHATAN HIGH,1800 Judes Ferry Road,Powhatan,VA,23139,37.52211,-77.802527,9-12,1404,(804)598-5710,public
510306001271,PRINCE EDWARD COUNTY HIGH,35 Eagle Dr.,Farmville,VA,23901,37.2664,-78.3992,9-12,535,(434)315-2130,public
510309001280,PRINCE GEORGE HIGH,7801 Laurel Spring Rd,Prince George,VA,23875,37.206,-77.2662,9-12,1796,(804)733-2720,public
510313000186,C.D. HYLTON HIGH,14051 Spriggs Rd,Woodbridge,VA,22193,38.6495,-77.3844,9-12,1979,(703)580-4000,public
510313001288,BRENTSVILLE DISTRICT HIGH,12109 Aden Rd,Nokesville,VA,20181,38.6919,-77.5687,9-12,883,(703)594-2161,public
510313001299,GAR-FIELD HIGH,14000 Smoketown Rd,Woodbridge,VA,22192,38.6457,-77.3044,9-12,2550,(703)730-7000,public
510313001313,OSBOURN PARK HIGH,8909 Euclid Ave,Manassas,VA,20111,38.7632,-77.4492,9-12,2757,(703)365-6500,public
